target_id	length	eff_length	est_counts	tpm
AT2G29525.1	1208	1164.12	0	0
AT2G29530.3	639	595.118	0	0
AT2G29540.3	582	538.118	0	0
AT2G29550.1	1666	1622.12	4.34	45.6067
AT2G29560.1	1715	1671.12	0	0
AT2G29570.1	1133	1089.12	0	0
AT2G29580.1	1718	1674.12	0	0
AT2G29590.1	648	604.118	1	28.2163
AT2G29600.1	2057	2013.12	0	0
AT2G29605.1	1206	1162.12	0	0
AT2G29610.1	1106	1062.12	0	0
AT2G29620.1	2577	2533.12	0	0
AT2G29628.1	126	82.6106	0	0
AT2G29630.2	2435	2391.12	0	0
AT2G29640.1	1083	1039.12	0	0
AT2G29650.1	1887	1843.12	0	0
AT2G29654.1	183	139.12	0	0
AT2G29660.1	1778	1734.12	0	0
AT2G29670.1	2149	2105.12	0	0
AT2G29679.1	123	79.7311	0	0
AT2G29680.1	1643	1599.12	0	0
AT2G29690.1	2078	2034.12	3	25.1401
AT2G29700.1	748	704.118	0	0
AT2G29710.1	1671	1627.12	0	0
AT2G29720.1	1527	1483.12	0	0
AT2G29730.1	1645	1601.12	0	0
AT2G29740.1	1658	1614.12	0	0
AT2G29750.1	1970	1926.12	0	0
AT2G29760.1	2733	2689.12	0	0
AT2G29770.1	1363	1319.12	0	0
AT2G29780.1	1467	1423.12	0	0
AT2G29790.1	367	323.118	0	0
AT2G29800.1	1565	1521.12	0	0
AT2G29810.1	1152	1108.12	0	0
AT2G29820.1	1167	1123.12	0	0
AT2G29830.1	1189	1145.12	0	0
AT2G29840.1	882	838.118	0	0
AT2G29850.1	855	811.118	0	0
AT2G29860.1	723	679.118	0	0
AT2G29870.1	420	376.118	0	0
AT2G29880.1	1131	1087.12	0	0
AT2G29890.3	3074	3030.12	0	0
AT2G29900.1	1380	1336.12	0	0
AT2G29910.1	1662	1618.12	1	10.5344
AT2G29920.1	564	520.118	0	0
AT2G29930.1	1952	1908.12	0	0
AT2G29940.1	4449	4405.12	0	0
AT2G29950.1	851	807.118	0	0
AT2G29960.1	807	763.118	0	0
AT2G29970.1	3378	3334.12	0	0
AT2G29980.1	1464	1420.12	3	36.0096
AT2G29990.1	1749	1705.12	0	0
AT2G29995.1	522	478.118	0	0
AT2G30000.1	642	598.118	1	28.4993
AT2G30010.1	1466	1422.12	0	0
AT2G30020.1	1402	1358.12	1	12.5512
AT2G30032.1	126	82.6106	0	0
AT2G30040.1	1460	1416.12	1	12.0371
AT2G30050.1	1281	1237.12	0	0
AT2G30060.1	1142	1098.12	2	31.0458
AT2G30070.1	2403	2359.12	1	7.22556
AT2G30080.1	1026	982.118	0	0
AT2G30090.1	1161	1117.12	0	0
AT2G30100.1	1661	1617.12	0	0
AT2G30105.1	1377	1333.12	0	0
AT2G30110.1	3626	3582.12	7	33.3104
AT2G30115.1	1307	1263.12	0	0
AT2G30120.2	981	937.118	0	0
AT2G30130.1	732	688.118	0	0
AT2G30140.1	1563	1519.12	0	0
AT2G30150.1	1323	1279.12	1	13.3263
AT2G30160.1	1446	1402.12	0	0
AT2G30170.1	1048	1004.12	2	33.9521
AT2G30180.1	71	36.6528	0	0
AT2G30190.1	71	36.6528	0	0
AT2G30200.1	1441	1397.12	3	36.6024
AT2G30210.1	2049	2005.12	0	0
AT2G30220.1	1077	1033.12	0	0
AT2G30230.1	815	771.118	158.193	3496.94
AT2G30240.1	2496	2452.12	0	0
AT2G30250.1	1608	1564.12	4	43.5925
AT2G30260.1	929	885.118	0	0
AT2G30270.1	939	895.118	0	0
AT2G30280.1	1356	1312.12	0	0
AT2G30290.2	2107	2063.12	0	0
AT2G30300.1	1503	1459.12	0	0
AT2G30310.1	1089	1045.12	0	0
AT2G30320.1	1533	1489.12	3	34.341
AT2G30330.1	786	742.118	0	0
AT2G30340.1	936	892.118	0	0
AT2G30350.2	1225	1181.12	1	14.432
AT2G30360.1	1856	1812.12	0	0
AT2G30362.1	1512	1468.12	0	0
AT2G30370.1	1057	1013.12	0	0
AT2G30380.1	1560	1516.12	0	0
AT2G30390.2	1878	1834.12	0.00131723	0.0122421
AT2G30395.1	829	785.118	0	0
AT2G30400.1	994	950.118	0	0
AT2G30410.1	794	750.118	0.999897	22.722
AT2G30420.1	696	652.118	0	0
AT2G30424.1	303	259.118	0	0
AT2G30430.1	237	193.118	0	0
AT2G30432.1	552	508.118	0	0
AT2G30440.1	1860	1816.12	6	56.3156
AT2G30450.1	71	36.6528	0	0
AT2G30460.1	1471	1427.12	0	0
AT2G30470.1	3089	3045.12	4	22.3912
AT2G30480.3	3041	2997.12	0	0
AT2G30490.1	1803	1759.12	1	9.69006
AT2G30500.1	1754	1710.12	0	0
AT2G30505.1	1591	1547.12	0	0
AT2G30520.1	1987	1943.12	9	78.9523
AT2G30530.1	1467	1423.12	0	0
AT2G30540.1	680	636.118	0	0
AT2G30550.2	1774	1730.12	0	0
AT2G30560.1	516	472.118	0	0
AT2G30570.1	841	797.118	161	3442.9
AT2G30575.1	2302	2258.12	0	0
AT2G30580.1	2005	1961.12	1	8.69196
AT2G30590.1	1848	1804.12	1.05366	9.95537
AT2G30600.5	3134	3090.12	0	0
AT2G30615.1	1502	1458.12	0	0
AT2G30620.1	1495	1451.12	0	0
AT2G30630.2	1983	1939.12	0	0
AT2G30640.1	2265	2221.12	0	0
AT2G30650.1	1202	1158.12	0	0
AT2G30660.1	1395	1351.12	0	0
AT2G30670.1	789	745.118	0	0
AT2G30680.1	913	869.118	0	0
AT2G30690.1	2283	2239.12	0	0
AT2G30695.1	882	838.118	1	20.3384
AT2G30700.1	1940	1896.12	0	0
AT2G30710.1	1854	1810.12	0	0
AT2G30720.1	1752	1708.12	0	0
AT2G30730.1	1017	973.118	0	0
AT2G30740.1	1498	1454.12	2	23.4451
AT2G30750.1	1686	1642.12	0	0
AT2G30760.1	279	235.118	0	0
AT2G30766.1	464	420.118	2	81.1484
AT2G30770.1	1632	1588.12	1	10.7334
AT2G30780.1	2181	2137.12	2	15.9523
AT2G30790.1	901	857.118	0	0
AT2G30800.1	4267	4223.12	0	0
AT2G30810.1	476	432.118	0	0
AT2G30820.1	1746	1702.12	0	0
AT2G30830.1	1077	1033.12	0	0
AT2G30840.1	1256	1212.12	0	0
AT2G30850.1	73	37.9801	0	0
AT2G30860.1	971	927.118	16.4577	302.591
AT2G30870.1	1002	958.118	3	53.3732
AT2G30880.1	1974	1930.12	1	8.83156
AT2G30890.1	1083	1039.12	0	0
AT2G30900.1	1707	1663.12	0	0
AT2G30910.1	1608	1564.12	0	0
AT2G30920.1	1353	1309.12	0	0
AT2G30925.1	129	85.5109	0	0
AT2G30930.1	826	782.118	4	87.1784
AT2G30933.1	1013	969.118	0	0
AT2G30940.2	1362	1318.12	0	0
AT2G30942.1	439	395.118	0	0
AT2G30945.1	642	598.118	0	0
AT2G30950.1	2337	2293.12	75.8282	563.671
AT2G30960.1	1068	1024.12	0	0
AT2G30970.1	1701	1657.12	0	0
AT2G30980.1	1599	1555.12	4	43.8448
AT2G30984.1	710	666.118	0	0
AT2G30985.1	485	441.118	0	0
AT2G30990.1	2103	2059.12	0	0
AT2G31005.1	246	202.118	0	0
AT2G31010.1	3054	3010.12	0.435072	2.46376
AT2G31018.1	120	76.8758	0	0
AT2G31020.1	2422	2378.12	0	0
AT2G31030.1	1470	1426.12	0	0
AT2G31035.1	252	208.118	0	0
AT2G31040.1	1314	1270.12	4	53.6831
AT2G31050.1	603	559.118	0	0
AT2G31060.3	2592	2548.12	0	0
AT2G31070.1	2017	1973.12	1	8.6391
AT2G31080.1	3990	3946.12	0	0
AT2G31081.1	554	510.118	0	0
AT2G31082.1	261	217.118	0	0
AT2G31083.1	547	503.118	0	0
AT2G31085.1	529	485.118	0	0
AT2G31090.1	488	444.118	0	0
AT2G31100.1	1247	1203.12	0	0
AT2G31110.2	1316	1272.12	0	0
AT2G31130.1	1647	1603.12	0	0
AT2G31140.1	972	928.118	3	55.0984
AT2G31141.1	528	484.118	0.681711	24.0032
AT2G31150.1	2049	2005.12	1.31829	11.2071
AT2G31160.1	935	891.118	0	0
AT2G31170.1	1925	1881.12	1.99992	18.1225
AT2G31180.1	836	792.118	0	0
AT2G31190.1	1615	1571.12	0	0
AT2G31200.1	1088	1044.12	0	0
AT2G31210.1	1693	1649.12	0	0
AT2G31215.1	390	346.118	0	0
AT2G31218.1	132	88.4292	0	0
AT2G31220.1	1697	1653.12	0	0
AT2G31230.1	883	839.118	0	0
AT2G31240.1	2051	2007.12	1	8.49275
AT2G31250.1	1656	1612.12	0	0
AT2G31260.1	3239	3195.12	3	16.005
AT2G31270.1	2030	1986.12	0	0
AT2G31271.1	168	124.129	0	0
AT2G31280.3	3043	2999.12	0	0
AT2G31290.1	2199	2155.12	0	0
AT2G31300.1	1521	1477.12	0	0
AT2G31305.1	643	599.118	1	28.4517
AT2G31310.1	654	610.118	0	0
AT2G31320.1	3327	3283.12	1	5.192
AT2G31335.1	285	241.118	0	0
AT2G31340.1	2140	2096.12	1	8.13215
AT2G31345.1	569	525.118	0	0
AT2G31350.1	1389	1345.12	0	0
AT2G31360.1	1447	1403.12	6	72.8917
AT2G31370.3	1740	1696.12	0	0
AT2G31380.1	1125	1081.12	1	15.767
AT2G31390.1	1283	1239.12	0	0
AT2G31400.1	3110	3066.12	17	94.5108
AT2G31410.1	830	786.118	3	65.0511
AT2G31420.1	638	594.118	0	0
AT2G31425.1	736	692.118	0	0
AT2G31430.1	892	848.118	0	0
AT2G31432.1	489	445.118	0	0
AT2G31440.1	1087	1043.12	1	16.3413
AT2G31450.1	1369	1325.12	0	0
AT2G31460.1	735	691.118	0	0
AT2G31470.1	1164	1120.12	0	0
AT2G31480.1	2022	1978.12	0	0
AT2G31490.1	537	493.118	0	0
AT2G31500.1	2213	2169.12	0	0
AT2G31510.1	2034	1990.12	4	34.2612
AT2G31520.1	5150	5106.12	0	0
AT2G31530.1	1934	1890.12	2	18.0369
AT2G31540.1	1199	1155.12	0	0
AT2G31550.1	1196	1152.12	0	0
AT2G31560.1	1169	1125.12	0	0
AT2G31570.1	853	809.118	0	0
AT2G31580.1	1946	1902.12	0	0
AT2G31585.1	728	684.118	0	0
AT2G31590.1	723	679.118	0	0
AT2G31600.1	1269	1225.12	0	0
AT2G31610.1	1089	1045.12	8	130.481
AT2G31620.1	768	724.118	0	0
AT2G31625.1	1001	957.118	0	0
AT2G31650.1	3365	3321.12	1	5.1326
AT2G31660.1	3812	3768.12	3	13.5712
AT2G31670.1	968	924.118	1	18.4456
AT2G31680.1	942	898.118	1	18.9796
AT2G31690.1	1455	1411.12	0	0
AT2G31700.1	396	352.118	0	0
AT2G31710.1	678	634.118	1	26.8814
AT2G31720.1	942	898.118	0	0
AT2G31725.1	634	590.118	0	0
AT2G31730.1	1020	976.118	2	34.926
AT2G31740.1	2529	2485.12	1	6.85921
AT2G31750.1	1603	1559.12	1	10.9331
AT2G31751.1	1850	1806.12	0	0
AT2G31760.1	1545	1501.12	0	0
AT2G31770.1	1632	1588.12	0	0
AT2G31780.1	1603	1559.12	0	0
AT2G31790.1	1629	1585.12	1	10.7537
AT2G31800.1	1773	1729.12	2	19.7164
AT2G31810.1	1837	1793.12	0	0
AT2G31820.1	1989	1945.12	3	26.2904
AT2G31830.2	3655	3611.12	0.0389736	0.183971
AT2G31840.1	1184	1140.12	0	0
AT2G31850.1	342	298.118	0	0
AT2G31860.1	2784	2740.12	0	0
AT2G31862.1	916	872.118	0	0
AT2G31865.2	1857	1813.12	5.2677e-06	4.9524e-05
AT2G31870.1	1734	1690.12	0	0
AT2G31880.1	2084	2040.12	12.7998	106.947
AT2G31890.1	2668	2624.12	5.20019	33.7798
AT2G31900.1	4671	4627.12	0	0
AT2G31902.1	1818	1774.12	0	0
AT2G31910.1	2499	2455.12	0	0
AT2G31920.1	1779	1735.12	0	0
AT2G31930.1	694	650.118	0	0
AT2G31940.1	513	469.118	0	0
AT2G31945.1	546	502.118	0	0
AT2G31953.1	261	217.118	0	0
AT2G31955.1	1605	1561.12	0	0
AT2G31957.1	314	270.118	0	0
AT2G31960.1	6067	6023.12	4.28322	12.1219
AT2G31970.1	4371	4327.12	0	0
AT2G31980.1	729	685.118	0	0
AT2G31981.1	114	71.2511	0	0
AT2G31985.1	957	913.118	0	0
AT2G31990.1	1611	1567.12	0	0
AT2G32000.1	2775	2731.12	8.74507e-06	5.45813e-05
AT2G32010.1	2745	2701.12	4.11778e-08	2.59861e-07
AT2G32020.1	707	663.118	0	0
AT2G32030.1	868	824.118	3	62.0516
AT2G32040.1	1937	1893.12	0	0
AT2G32050.1	765	721.118	0	0
AT2G32060.1	761	717.118	0	0
AT2G32070.1	1152	1108.12	1	15.3828
AT2G32080.1	1500	1456.12	0.508977	5.95831
AT2G32090.1	704	660.118	0	0
AT2G32100.1	934	890.118	1	19.1502
AT2G32110.1	75	39.3368	0	0
AT2G32120.1	2092	2048.12	0	0
AT2G32130.1	640	596.118	0	0
AT2G32140.1	1291	1247.12	0	0
AT2G32150.1	1114	1070.12	3	47.7871
AT2G32160.3	1553	1509.12	3	33.8859
AT2G32170.2	2327	2283.12	1.99999	14.9321
AT2G32179.1	1004	960.118	0	0
AT2G32180.1	628	584.118	0	0
AT2G32190.1	500	456.118	0	0
AT2G32200.1	486	442.118	0	0
AT2G32210.1	583	539.118	1	31.6182
AT2G32220.1	605	561.118	0	0
AT2G32230.1	1942	1898.12	1	8.98045
AT2G32235.1	2156	2112.12	0	0
AT2G32240.1	4480	4436.12	5	19.2127
AT2G32250.1	2986	2942.12	0	0
AT2G32260.1	1528	1484.12	0	0
AT2G32270.1	1325	1281.12	0	0
AT2G32273.1	117	74.0479	0	0
AT2G32275.1	638	594.118	0	0
AT2G32280.1	900	856.118	0	0
AT2G32290.1	1853	1809.12	2	18.8445
AT2G32291.1	467	423.118	0	0
AT2G32295.1	1714	1670.12	0	0
AT2G32300.1	995	951.118	0	0
AT2G32310.1	1262	1218.12	0	0
AT2G32315.1	402	358.118	0	0
AT2G32320.2	2165	2121.12	0	0
AT2G32340.1	1256	1212.12	0	0
AT2G32350.1	763	719.118	0	0
AT2G32360.1	528	484.118	0	0
AT2G32370.1	2863	2819.12	0	0
AT2G32380.1	749	705.118	1	24.1746
AT2G32390.3	2749	2705.12	0	0
AT2G32400.1	3261	3217.12	1	5.29852
AT2G32410.1	1896	1852.12	0	0
AT2G32415.1	2881	2837.12	0.990049	5.94841
AT2G32430.1	1960	1916.12	0	0
AT2G32440.1	1787	1743.12	0	0
AT2G32450.1	2810	2766.12	4	24.6496
AT2G32460.1	1792	1748.12	0	0
AT2G32470.1	1723	1679.12	0	0
AT2G32480.1	1557	1513.12	0	0
AT2G32487.1	518	474.118	0	0
AT2G32490.1	581	537.118	0	0
AT2G32500.1	1883	1839.12	4	37.0742
AT2G32510.1	1119	1075.12	0	0
AT2G32520.1	1118	1074.12	1	15.8697
AT2G32530.1	2418	2374.12	0	0
AT2G32540.1	2268	2224.12	1	7.66414
AT2G32550.1	1235	1191.12	0	0
AT2G32560.1	1367	1323.12	5	64.4158
AT2G32580.1	920	876.118	0	0
AT2G32590.1	2016	1972.12	0	0
AT2G32600.1	1206	1162.12	0	0
AT2G32610.1	2274	2230.12	0	0
AT2G32620.1	2274	2230.12	0	0
AT2G32630.1	1875	1831.12	0	0
AT2G32640.1	2134	2090.12	2	16.311
AT2G32645.1	1376	1332.12	0	0
AT2G32650.1	636	592.118	0	0
AT2G32660.1	2355	2311.12	0	0
AT2G32670.1	1350	1306.12	0	0
AT2G32680.1	2846	2802.12	3	18.2497
AT2G32690.1	880	836.118	34	693.159
AT2G32698.1	263	219.118	0	0
AT2G32700.7	3001	2957.12	0	0
AT2G32710.1	1411	1367.12	0	0
AT2G32720.1	728	684.118	0	0
AT2G32730.1	3430	3386.12	4	20.1363
AT2G32740.1	1407	1363.12	0	0
AT2G32750.1	1530	1486.12	0	0
AT2G32760.1	1837	1793.12	0	0
AT2G32765.1	616	572.118	0	0
AT2G32770.3	1725	1681.12	0	0
AT2G32780.1	3252	3208.12	0	0
AT2G32785.1	216	172.118	0	0
AT2G32788.1	195	151.119	0	0
AT2G32790.1	750	706.118	0	0
AT2G32795.1	663	619.118	0	0
AT2G32800.1	2728	2684.12	3	19.052
AT2G32810.1	2972	2928.12	3	17.4644
AT2G32820.1	1163	1119.12	0	0
AT2G32830.1	1740	1696.12	0	0
AT2G32835.1	288	244.118	0	0
AT2G32840.1	1324	1280.12	2	26.6318
AT2G32850.2	2525	2481.12	0	0
AT2G32860.2	2096	2052.12	2	16.613
AT2G32870.1	1622	1578.12	4	43.2058
AT2G32880.1	1211	1167.12	1	14.6052
AT2G32885.1	1793	1749.12	0	0
AT2G32890.1	1400	1356.12	0	0
AT2G32900.1	2583	2539.12	2	13.4267
AT2G32905.1	618	574.118	0	0
AT2G32910.1	2406	2362.12	1	7.21639
AT2G32920.1	1573	1529.12	1	11.1476
AT2G32930.2	1998	1954.12	0	0
AT2G32940.1	2997	2953.12	0	0
AT2G32950.1	2348	2304.12	2	14.7961
AT2G32960.1	1239	1195.12	1	14.263
AT2G32970.2	2575	2531.12	0	0
AT2G32980.1	1191	1147.12	1	14.8598
AT2G32990.1	1862	1818.12	0	0
AT2G33000.1	1800	1756.12	0	0
AT2G33006.1	189	145.119	0	0
AT2G33010.1	2004	1960.12	0	0
AT2G33020.1	2595	2551.12	0	0
AT2G33030.1	657	613.118	0	0
AT2G33040.1	1402	1358.12	10	125.512
AT2G33050.1	2529	2485.12	0	0
AT2G33051.1	2072	2028.12	1	8.40481
AT2G33060.1	2714	2670.12	1	6.38397
AT2G33070.3	2085	2041.12	0	0
AT2G33080.1	2223	2179.12	0	0
AT2G33090.1	747	703.118	0	0
AT2G33100.1	3286	3242.12	0	0
AT2G33110.1	1379	1335.12	0	0
AT2G33120.2	1222	1178.12	0	0
AT2G33130.1	312	268.118	0	0
AT2G33140.1	38	18.4192	0	0
AT2G33150.1	1882	1838.12	10	92.7359
AT2G33160.1	1995	1951.12	0	0
AT2G33170.1	4012	3968.12	1	4.29573
AT2G33175.1	522	478.118	0	0
AT2G33180.1	670	626.118	0	0
AT2G33190.1	1140	1096.12	0	0
AT2G33200.1	1131	1087.12	0	0
AT2G33205.1	1269	1225.12	0	0
AT2G33210.1	2107	2063.12	0.999998	8.26221
AT2G33220.1	783	739.118	0	0
AT2G33230.1	1296	1252.12	0	0
AT2G33233.1	393	349.118	0	0
AT2G33240.1	5313	5269.12	1	3.23507
AT2G33250.1	955	911.118	2	37.4177
AT2G33255.1	990	946.118	0	0
AT2G33260.1	1311	1267.12	0	0
AT2G33270.1	960	916.118	0	0
AT2G33280.1	1227	1183.12	0	0
AT2G33290.1	2340	2296.12	1	7.42381
AT2G33300.1	1176	1132.12	0	0
AT2G33310.2	1244	1200.12	1	14.2036
AT2G33320.1	2569	2525.12	0	0
AT2G33330.1	1315	1271.12	0	0
AT2G33340.1	2098	2054.12	0	0
AT2G33350.1	1738	1694.12	0	0
AT2G33360.1	2571	2527.12	0	0
AT2G33370.1	664	620.118	1	27.4882
AT2G33380.1	961	917.118	0	0
AT2G33385.2	1256	1212.12	0	0
AT2G33390.1	1140	1096.12	1	15.5512
AT2G33400.1	1573	1529.12	1	11.1476
AT2G33410.1	1756	1712.12	1	9.95606
AT2G33420.1	3420	3376.12	0	0
AT2G33430.1	1038	994.118	4	68.5872
AT2G33435.1	3032	2988.12	1	5.70458
AT2G33440.1	1367	1323.12	0	0
AT2G33450.1	626	582.118	12	351.392
AT2G33460.1	851	807.118	0	0
AT2G33470.1	1121	1077.12	4.78642e-06	7.57477e-05
AT2G33480.1	1051	1007.12	0	0
AT2G33490.1	2075	2031.12	0	0
AT2G33500.1	1589	1545.12	0.18295	2.01833
AT2G33509.1	225	181.118	0	0
AT2G33510.2	834	790.118	0	0
AT2G33520.1	610	566.118	0	0
AT2G33530.1	1642	1598.12	0	0
AT2G33540.1	4302	4258.12	0	0
AT2G33550.1	1194	1150.12	0	0
AT2G33560.2	1449	1405.12	0	0
AT2G33570.1	1838	1794.12	1	9.50102
AT2G33580.1	2239	2195.12	0	0
AT2G33585.1	785	741.118	0	0
AT2G33590.1	1557	1513.12	1	11.2654
AT2G33600.1	1286	1242.12	4	54.8932
AT2G33610.1	1621	1577.12	1	10.8083
AT2G33620.1	1629	1585.12	0	0
AT2G33630.1	1620	1576.12	2	21.6303
AT2G33640.1	2110	2066.12	0	0
AT2G33650.1	72	37.3128	0	0
AT2G33655.1	453	409.118	0	0
AT2G33660.1	72	37.3128	0	0
AT2G33670.1	1666	1622.12	0	0
AT2G33680.1	2184	2140.12	0	0
AT2G33690.1	390	346.118	0	0
AT2G33700.1	2128	2084.12	4	32.7159
AT2G33705.1	210	166.118	0	0
AT2G33707.1	240	196.118	0	0
AT2G33710.2	939	895.118	0	0
AT2G33720.1	1238	1194.12	0	0
AT2G33730.1	2523	2479.12	7	48.1307
AT2G33735.1	670	626.118	0	0
AT2G33740.2	758	714.118	0	0
AT2G33750.1	1077	1033.12	0	0
AT2G33760.1	1752	1708.12	0	0
AT2G33770.1	4103	4059.12	3	12.5983
AT2G33775.1	801	757.118	0	0
AT2G33780.1	783	739.118	0	0
AT2G33790.1	1055	1011.12	0	0
AT2G33793.1	1401	1357.12	0	0
AT2G33796.1	330	286.118	0	0
AT2G33800.1	1143	1099.12	29	449.754
AT2G33810.1	981	937.118	0	0
AT2G33815.1	951	907.118	0	0
AT2G33820.1	936	892.118	0	0
AT2G33830.2	676	632.118	15	404.496
AT2G33835.1	2256	2212.12	1	7.70572
AT2G33840.1	1395	1351.12	0	0
AT2G33845.1	1331	1287.12	2	26.487
AT2G33847.1	667	623.118	0	0
AT2G33850.1	988	944.118	1	18.0549
AT2G33855.1	884	840.118	0	0
AT2G33860.1	2367	2323.12	0	0
AT2G33870.1	657	613.118	0	0
AT2G33880.1	1527	1483.12	0	0
AT2G33890.1	72	37.3128	0	0
AT2G33900.1	72	37.3128	0	0
AT2G33910.1	72	37.3128	0	0
AT2G33920.1	72	37.3128	0	0
AT2G33930.1	72	37.3128	0	0
AT2G33940.1	72	37.3128	0	0
AT2G33950.1	72	37.3128	0	0
AT2G33960.1	72	37.3128	0	0
AT2G33970.1	72	37.3128	0	0
AT2G33980.1	1990	1946.12	0	0
AT2G33990.1	1222	1178.12	0	0
AT2G34000.1	456	412.118	0	0
AT2G34010.1	1221	1177.12	0	0
AT2G34020.1	2092	2048.12	0	0
AT2G34030.1	1701	1657.12	0	0
AT2G34040.1	1992	1948.12	0	0
AT2G34050.1	988	944.118	0	0
AT2G34060.1	1198	1154.12	0	0
AT2G34070.1	1438	1394.12	1	12.2271
AT2G34080.1	1369	1325.12	0	0
AT2G34090.2	1616	1572.12	0	0
AT2G34100.1	1281	1237.12	0	0
AT2G34110.1	597	553.118	0	0
AT2G34120.1	213	169.118	0	0
AT2G34123.1	246	202.118	0	0
AT2G34130.1	2877	2833.12	0	0
AT2G34135.1	138	94.309	0	0
AT2G34140.1	1008	964.118	0	0
AT2G34150.2	2811	2767.12	0	0
AT2G34160.1	636	592.118	0	0
AT2G34170.1	1870	1826.12	0	0
AT2G34180.1	1509	1465.12	0	0
AT2G34185.2	849	805.118	0	0
AT2G34186.1	96	55.3369	0	0
AT2G34190.1	1940	1896.12	1	8.98992
AT2G34200.1	968	924.118	0	0
AT2G34202.1	100	58.723	0	0
AT2G34204.1	109	66.6693	0	0
AT2G34208.1	118	74.9872	0	0
AT2G34210.1	2970	2926.12	0	0
AT2G34220.1	2973	2929.12	0	0
AT2G34224.1	171	127.126	0	0
AT2G34230.1	2355	2311.12	0	0
AT2G34238.1	159	115.146	0	0
AT2G34240.1	2316	2272.12	0	0
AT2G34250.1	1912	1868.12	9	82.122
AT2G34260.1	1227	1183.12	0	0
AT2G34270.1	1125	1081.12	0	0
AT2G34280.1	1637	1593.12	0	0
AT2G34290.1	798	754.118	0	0
AT2G34300.1	2700	2656.12	4.13867e-08	2.65604e-07
AT2G34310.1	1254	1210.12	0	0
AT2G34315.1	776	732.118	0	0
AT2G34320.1	879	835.118	0	0
AT2G34330.1	863	819.118	0	0
AT2G34340.1	817	773.118	0	0
AT2G34350.1	1774	1730.12	0	0
AT2G34355.1	1698	1654.12	0	0
AT2G34357.1	4238	4194.12	2	8.12851
AT2G34360.1	1443	1399.12	0	0
AT2G34370.1	1410	1366.12	0	0
AT2G34380.1	1810	1766.12	0	0
AT2G34390.1	1119	1075.12	0	0
AT2G34400.1	1866	1822.12	1	9.35502
AT2G34410.1	2022	1978.12	0	0
AT2G34420.1	1045	1001.12	839.125	14287.7
AT2G34430.1	1008	964.118	147.699	2611.37
AT2G34440.1	740	696.118	0	0
AT2G34450.2	685	641.118	0	0
AT2G34460.1	1096	1052.12	4.79834	77.7407
AT2G34470.2	1090	1046.12	0	0
AT2G34480.1	823	779.118	21	459.449
AT2G34490.1	1788	1744.12	1	9.77339
AT2G34500.1	1928	1884.12	0	0
AT2G34510.1	1470	1426.12	9	107.574
AT2G34520.1	885	841.118	1	20.2658
AT2G34530.1	1056	1012.12	0	0
AT2G34540.2	1100	1056.12	1	16.1402
AT2G34555.1	1137	1093.12	0	0
AT2G34560.2	1515	1471.12	0.519397	6.0183
AT2G34570.1	1103	1059.12	0	0
AT2G34580.1	990	946.118	0	0
AT2G34585.1	591	547.118	1	31.1559
AT2G34590.1	1491	1447.12	0	0
AT2G34600.1	677	633.118	0	0
AT2G34610.1	1126	1082.12	0	0
AT2G34620.1	1019	975.118	2	34.9618
AT2G34630.2	1513	1469.12	0	0
AT2G34640.1	1935	1891.12	4	36.0548
AT2G34650.1	1722	1678.12	0	0
AT2G34655.1	910	866.118	0	0
AT2G34660.1	5617	5573.12	0	0
AT2G34670.2	2809	2765.12	0	0
AT2G34680.1	5739	5695.12	2	5.98616
AT2G34690.1	1021	977.118	1	17.4451
AT2G34700.1	722	678.118	0	0
AT2G34710.1	3064	3020.12	0	0
AT2G34720.1	958	914.118	1	18.6474
AT2G34730.1	2759	2715.12	1.27613	8.01178
AT2G34740.1	1066	1022.12	0	0
AT2G34750.1	2186	2142.12	4	31.8301
AT2G34760.1	1406	1362.12	0	0
AT2G34770.1	1142	1098.12	5	77.6144
AT2G34780.1	4191	4147.12	1	4.11031
AT2G34790.1	1790	1746.12	0	0
AT2G34800.1	153	109.168	0	0
AT2G34810.1	1807	1763.12	0	0
AT2G34820.1	1169	1125.12	0	0
AT2G34825.1	219	175.118	0	0
AT2G34830.1	1367	1323.12	0	0
AT2G34835.1	385	341.118	0	0
AT2G34840.1	1185	1141.12	0	0
AT2G34850.1	1114	1070.12	0	0
AT2G34860.1	852	808.118	11.7379	247.593
AT2G34870.1	677	633.118	0	0
AT2G34880.1	2421	2377.12	0	0
AT2G34890.1	1794	1750.12	0	0
AT2G34900.1	1569	1525.12	0	0
AT2G34910.1	1329	1285.12	0	0
AT2G34920.1	2647	2603.12	0	0
AT2G34925.1	267	223.118	0	0
AT2G34930.1	2839	2795.12	0	0
AT2G34940.1	1989	1945.12	1	8.76346
AT2G34950.1	74	38.6548	0	0
AT2G34960.1	1925	1881.12	0	0
AT2G34970.1	2475	2431.12	0	0
AT2G34980.1	912	868.118	0	0
AT2G34985.1	71	36.6528	0	0
AT2G34990.1	909	865.118	0	0
AT2G35000.1	1746	1702.12	0	0
AT2G35010.1	953	909.118	0	0
AT2G35020.1	1830	1786.12	0	0
AT2G35030.1	2209	2165.12	0	0
AT2G35035.1	890	846.118	0	0
AT2G35040.1	1997	1953.12	11	96.0032
AT2G35050.1	4346	4302.12	5	19.8111
AT2G35060.2	2642	2598.12	0.291189	1.91045
AT2G35070.1	796	752.118	0	0
AT2G35075.1	1548	1504.12	0	0
AT2G35080.2	720	676.118	0	0
