target_id	length	eff_length	est_counts	tpm
AT2G02023.1	312	268.118	0	0
AT2G02026.1	180	136.121	0	0
AT2G02030.1	1005	961.118	0	0
AT2G02040.1	2002	1958.12	4	35.2054
AT2G02050.1	647	603.118	1	28.575
AT2G02060.1	1030	986.118	0	0
AT2G02061.1	1227	1183.12	0	0
AT2G02070.1	2116	2072.12	5	41.5857
AT2G02080.1	1844	1800.12	0	0
AT2G02090.1	2617	2573.12	0	0
AT2G02100.1	504	460.118	2	74.9116
AT2G02103.1	1396	1352.12	0	0
AT2G02110.1	4022	3978.12	0	0
AT2G02120.1	516	472.118	0	0
AT2G02130.1	533	489.118	3	105.705
AT2G02135.1	189	145.119	0	0
AT2G02140.1	530	486.118	0	0
AT2G02147.1	243	199.118	0	0
AT2G02148.1	1576	1532.12	0	0
AT2G02150.1	2286	2242.12	0	0
AT2G02160.1	2521	2477.12	9	62.6158
AT2G02170.1	1652	1608.12	0	0
AT2G02180.1	1296	1252.12	3	41.2919
AT2G02190.1	1826	1782.12	0	0
AT2G02200.1	3930	3886.12	0	0
AT2G02205.1	532	488.118	0	0
AT2G02210.1	4670	4626.12	0	0
AT2G02220.1	3147	3103.12	2	11.1076
AT2G02230.1	1238	1194.12	1	14.4325
AT2G02240.1	963	919.118	1	18.7507
AT2G02250.1	960	916.118	0	0
AT2G02260.1	1307	1263.12	0	0
AT2G02270.1	1414	1370.12	0	0
AT2G02280.1	435	391.118	0	0
AT2G02290.1	909	865.118	0	0
AT2G02300.1	1248	1204.12	0	0
AT2G02310.1	924	880.118	0	0
AT2G02320.1	1079	1035.12	0	0
AT2G02330.1	868	824.118	0	0
AT2G02340.1	918	874.118	0	0
AT2G02350.1	1030	986.118	0	0
AT2G02360.1	1144	1100.12	0	0
AT2G02370.1	1454	1410.12	0	0
AT2G02380.1	815	771.118	0	0
AT2G02390.3	962	918.118	0	0
AT2G02400.1	1260	1216.12	2	28.3428
AT2G02410.1	1286	1242.12	0	0
AT2G02430.1	1183	1139.12	0	0
AT2G02440.1	417	373.118	0	0
AT2G02450.2	1410	1366.12	0	0
AT2G02470.1	1322	1278.12	0	0
AT2G02480.1	4163	4119.12	0	0
AT2G02490.1	1244	1200.12	0	0
AT2G02498.1	445	401.118	0	0
AT2G02500.1	1116	1072.12	2	32.1496
AT2G02510.1	506	462.118	0	0
AT2G02515.1	401	357.118	0	0
AT2G02520.1	636	592.118	0	0
AT2G02540.1	1205	1161.12	0	0
AT2G02550.2	603	559.118	0	0
AT2G02560.1	4095	4051.12	0	0
AT2G02570.1	1302	1258.12	0	0
AT2G02580.1	1651	1607.12	0	0
AT2G02590.1	1209	1165.12	1	14.7917
AT2G02600.1	73	37.9801	0	0
AT2G02610.1	2108	2064.12	0	0
AT2G02620.1	2125	2081.12	0	0
AT2G02630.1	2056	2012.12	0	0
AT2G02640.1	1884	1840.12	0	0
AT2G02650.1	1098	1054.12	0	0
AT2G02660.1	1266	1222.12	0	0
AT2G02670.1	945	901.118	0	0
AT2G02680.1	1950	1906.12	0	0
AT2G02690.1	1889	1845.12	0	0
AT2G02700.1	1500	1456.12	0	0
AT2G02710.1	1582	1538.12	0	0
AT2G02720.1	1723	1679.12	0	0
AT2G02730.1	1523	1479.12	2	23.3032
AT2G02740.1	1094	1050.12	1.9989	32.8051
AT2G02741.1	146	102.213	0	0
AT2G02750.1	2390	2346.12	0	0
AT2G02760.1	934	890.118	5	96.8079
AT2G02770.1	2161	2117.12	0	0
AT2G02780.1	2314	2270.12	1	7.59172
AT2G02790.1	2067	2023.12	1	8.51858
AT2G02795.1	507	463.118	0	0
AT2G02800.1	1683	1639.12	0	0
AT2G02810.1	1259	1215.12	1	14.1831
AT2G02820.2	2066	2022.12	1	8.52279
AT2G02830.1	501	457.118	0	0
AT2G02835.1	597	553.118	0	0
AT2G02840.1	1306	1262.12	0	0
AT2G02850.1	708	664.118	0	0
AT2G02860.1	2138	2094.12	0.000147915	0.00121731
AT2G02870.1	2190	2146.12	0	0
AT2G02880.1	1280	1236.12	0	0
AT2G02890.1	1596	1552.12	0	0
AT2G02900.1	73	37.9801	0	0
AT2G02910.1	1615	1571.12	0	0
AT2G02930.1	939	895.118	1.28308	24.7037
AT2G02950.1	1592	1548.12	0	0
AT2G02955.1	2444	2400.12	0	0
AT2G02960.5	1560	1516.12	0	0
AT2G02970.1	2275	2231.12	0	0
AT2G02980.1	2027	1983.12	0	0
AT2G02990.1	1045	1001.12	0	0
AT2G03000.1	1608	1564.12	0	0
AT2G03010.1	1107	1063.12	0	0
AT2G03020.1	1117	1073.12	0	0
AT2G03030.1	615	571.118	0	0
AT2G03040.1	501	457.118	0	0
AT2G03050.1	1257	1213.12	0	0
AT2G03060.2	1337	1293.12	1	13.3275
AT2G03070.1	2086	2042.12	0	0
AT2G03080.1	2358	2314.12	0	0
AT2G03090.1	1358	1314.12	0	0
AT2G03100.1	2896	2852.12	0	0
AT2G03110.1	1030	986.118	0	0
AT2G03120.1	1425	1381.12	1	12.4784
AT2G03130.1	333	289.118	0	0
AT2G03140.2	5768	5724.12	1	3.01079
AT2G03150.1	4398	4354.12	4	15.8325
AT2G03160.1	603	559.118	0	0
AT2G03170.1	450	406.118	0	0
AT2G03180.1	363	319.118	0	0
AT2G03190.1	688	644.118	0	0
AT2G03200.1	1468	1424.12	0	0
AT2G03210.1	1620	1576.12	0	0
AT2G03220.1	1873	1829.12	0	0
AT2G03230.1	459	415.118	0	0
AT2G03240.1	2752	2708.12	1	6.36386
AT2G03250.1	2271	2227.12	0	0
AT2G03260.1	2596	2552.12	0	0
AT2G03270.1	2196	2152.12	0	0
AT2G03280.2	1744	1700.12	0	0
AT2G03290.1	814	770.118	0	0
AT2G03291.1	1013	969.118	0	0
AT2G03300.1	612	568.118	0	0
AT2G03310.1	845	801.118	0	0
AT2G03320.1	306	262.118	0	0
AT2G03330.1	1158	1114.12	0	0
AT2G03340.1	2128	2084.12	1	8.26925
AT2G03350.1	809	765.118	1	22.5247
AT2G03360.2	1486	1442.12	0	0
AT2G03370.1	1439	1395.12	0	0
AT2G03380.1	2070	2026.12	0	0
AT2G03390.1	1366	1322.12	0	0
AT2G03410.1	2412	2368.12	0	0
AT2G03420.1	647	603.118	2	57.15
AT2G03430.1	1003	959.118	0	0
AT2G03440.1	914	870.118	4	79.2264
AT2G03445.1	105	63.0857	0	0
AT2G03450.1	2194	2150.12	0	0
AT2G03460.1	1280	1236.12	0	0
AT2G03470.1	1707	1663.12	2.46728	25.5672
AT2G03480.1	2444	2400.12	1	7.18052
AT2G03490.1	73	37.9801	0	0
AT2G03500.1	1666	1622.12	0	0
AT2G03505.1	866	822.118	0	0
AT2G03510.1	1397	1353.12	0	0
AT2G03520.1	1322	1278.12	0	0
AT2G03530.1	1368	1324.12	1	13.0155
AT2G03540.1	501	457.118	0	0
AT2G03550.1	1048	1004.12	6	102.98
AT2G03560.1	1362	1318.12	0	0
AT2G03565.1	201	157.118	0	0
AT2G03570.1	270	226.118	0	0
AT2G03580.1	435	391.118	0	0
AT2G03590.1	1802	1758.12	0	0
AT2G03600.4	1269	1225.12	0	0
AT2G03610.1	651	607.118	0	0
AT2G03620.1	1595	1551.12	0	0
AT2G03630.1	759	715.118	0	0
AT2G03640.3	1727	1683.12	0	0
AT2G03650.1	1175	1131.12	0	0
AT2G03660.1	72	37.3128	0	0
AT2G03667.1	2043	1999.12	1	8.62085
AT2G03670.1	1975	1931.12	0	0
AT2G03680.1	659	615.118	1	28.0175
AT2G03690.1	1063	1019.12	0	0
AT2G03700.1	72	37.3128	0	0
AT2G03710.1	1341	1297.12	0	0
AT2G03720.1	846	802.118	0	0
AT2G03730.1	1800	1756.12	2	19.6275
AT2G03740.1	857	813.118	0	0
AT2G03750.1	1255	1211.12	1	14.2299
AT2G03760.1	1327	1283.12	5	67.1571
AT2G03770.1	975	931.118	0	0
AT2G03780.1	1119	1075.12	0	0
AT2G03790.1	73	37.9801	0	0
AT2G03800.1	1262	1218.12	0	0
AT2G03810.1	1787	1743.12	1	9.88693
AT2G03820.1	1841	1797.12	3	28.7695
AT2G03821.1	904	860.118	0	0
AT2G03822.1	174	130.124	0	0
AT2G03830.1	678	634.118	0	0
AT2G03840.1	837	793.118	0	0
AT2G03850.1	753	709.118	0	0
AT2G03860.1	739	695.118	0	0
AT2G03870.2	669	625.118	0	0
AT2G03880.1	2167	2123.12	0	0
AT2G03890.1	2893	2849.12	0	0
AT2G03900.1	1211	1167.12	0	0
AT2G03910.1	898	854.118	0	0
AT2G03913.1	222	178.118	0	0
AT2G03915.1	1122	1078.12	0	0
AT2G03920.1	2370	2326.12	0	0
AT2G03930.2	495	451.118	0	0
AT2G03931.1	228	184.118	0	0
AT2G03932.1	273	229.118	0	0
AT2G03933.1	228	184.118	0	0
AT2G03934.1	159	115.146	0	0
AT2G03935.1	585	541.118	0	0
AT2G03936.1	246	202.118	0	0
AT2G03937.2	229	185.118	0	0
AT2G03938.1	150	106.184	0	0
AT2G03940.1	3212	3168.12	0	0
AT2G03950.1	520	476.118	0	0
AT2G03955.1	234	190.118	0	0
AT2G03958.1	330	286.118	0	0
AT2G03960.1	3023	2979.12	0	0
AT2G03970.1	870	826.118	0	0
AT2G03972.1	826	782.118	0	0
AT2G03980.1	1420	1376.12	0	0
AT2G03990.1	1909	1865.12	0	0
AT2G04000.1	354	310.118	0	0
AT2G04010.1	2059	2015.12	0	0
AT2G04020.1	786	742.118	0	0
AT2G04025.1	511	467.118	0	0
AT2G04030.1	2680	2636.12	1.9483e-08	1.27374e-07
AT2G04031.1	620	576.118	0	0
AT2G04032.1	1342	1298.12	0	0
AT2G04033.1	273	229.118	0	0
AT2G04034.1	279	235.118	0	0
AT2G04035.1	958	914.118	0	0
AT2G04036.1	2116	2072.12	0	0
AT2G04037.1	474	430.118	0	0
AT2G04038.1	501	457.118	0	0
AT2G04039.3	932	888.118	0.430855	8.36081
AT2G04040.1	1542	1498.12	0	0
AT2G04041.1	456	412.118	0	0
AT2G04042.1	2227	2183.12	0	0
AT2G04043.1	1455	1411.12	0	0
AT2G04045.1	439	395.118	0	0
AT2G04046.1	333	289.118	0	0
AT2G04047.1	234	190.118	0	0
AT2G04050.1	1431	1387.12	2	24.8488
AT2G04060.1	1410	1366.12	0	0
AT2G04063.1	339	295.118	0	0
AT2G04066.1	516	472.118	0	0
AT2G04070.1	1623	1579.12	0	0
AT2G04080.1	1663	1619.12	0	0
AT2G04090.1	1434	1390.12	0	0
AT2G04100.1	1661	1617.12	0	0
AT2G04110.1	861	817.118	0	0
AT2G04115.1	623	579.118	0	0
AT2G04120.1	754	710.118	0	0
AT2G04130.1	1819	1775.12	0	0
AT2G04135.1	858	814.118	0	0
AT2G04140.1	282	238.118	0	0
AT2G04150.1	1239	1195.12	0	0
AT2G04160.1	2552	2508.12	1	6.87132
AT2G04170.1	1576	1532.12	0	0
AT2G04180.1	3355	3311.12	0	0
AT2G04190.1	1461	1417.12	0	0
AT2G04200.1	2368	2324.12	0	0
AT2G04210.1	1210	1166.12	0	0
AT2G04220.1	1107	1063.12	0	0
AT2G04230.1	1930	1886.12	0	0
AT2G04235.1	3981	3937.12	0	0
AT2G04240.1	849	805.118	0	0
AT2G04250.1	543	499.118	0	0
AT2G04260.1	721	677.118	0	0
AT2G04270.5	3256	3212.12	0	0
AT2G04280.1	2022	1978.12	4	34.8495
AT2G04290.1	5376	5332.12	0	0
AT2G04300.1	2658	2614.12	0	0
AT2G04305.1	1821	1777.12	2	19.3956
AT2G04310.1	2391	2347.12	0	0
AT2G04320.1	357	313.118	0	0
AT2G04330.1	1695	1651.12	0	0
AT2G04340.1	984	940.118	0	0
AT2G04350.1	2434	2390.12	0.000442253	0.0031889
AT2G04360.1	1241	1197.12	2	28.7926
AT2G04370.1	249	205.118	0	0
AT2G04378.2	848	804.118	0	0
AT2G04380.1	697	653.118	0	0
AT2G04390.1	684	640.118	1.28112	34.492
AT2G04395.1	477	433.118	0	0
AT2G04400.1	1428	1384.12	1	12.4513
AT2G04410.1	615	571.118	3	90.5282
AT2G04420.1	762	718.118	0	0
AT2G04425.1	306	262.118	0	0
AT2G04430.1	1019	975.118	0	0
AT2G04440.1	660	616.118	0	0
AT2G04450.1	1311	1267.12	0	0
AT2G04460.1	1462	1418.12	0	0
AT2G04470.1	2897	2853.12	0	0
AT2G04480.1	744	700.118	0	0
AT2G04490.1	4484	4440.12	0	0
AT2G04495.1	941	897.118	0	0
AT2G04500.1	1988	1944.12	0	0
AT2G04510.1	1331	1287.12	0	0
AT2G04515.1	842	798.118	1	21.5934
AT2G04520.1	817	773.118	4	89.1667
AT2G04530.1	1294	1250.12	1	13.786
AT2G04540.1	1544	1500.12	0	0
AT2G04550.1	1280	1236.12	0	0
AT2G04560.1	1418	1374.12	0	0
AT2G04570.1	1347	1303.12	0	0
AT2G04580.1	822	778.118	0	0
AT2G04590.1	649	605.118	0	0
AT2G04600.1	1282	1238.12	0	0
AT2G04610.1	438	394.118	0	0
AT2G04620.1	2397	2353.12	0	0
AT2G04622.1	246	202.118	0	0
AT2G04625.1	313	269.118	0	0
AT2G04630.1	757	713.118	3	72.5017
AT2G04650.1	1526	1482.12	0	0
AT2G04660.1	2913	2869.12	0	0
AT2G04670.1	4388	4344.12	0	0
AT2G04675.1	493	449.118	0	0
AT2G04680.1	2070	2026.12	0	0
AT2G04690.1	940	896.118	1	19.2319
AT2G04700.1	810	766.118	11	247.449
AT2G04710.1	1245	1201.12	0	0
AT2G04720.1	1302	1258.12	0	0
AT2G04730.1	1200	1156.12	0	0
AT2G04740.1	1879	1835.12	1	9.39127
AT2G04750.1	1959	1915.12	0	0
AT2G04760.1	2610	2566.12	0	0
AT2G04770.1	960	916.118	0	0
AT2G04780.1	1285	1241.12	0	0
AT2G04790.2	717	673.118	0	0
AT2G04795.1	523	479.118	1	35.9704
AT2G04800.1	306	262.118	0	0
AT2G04810.1	1194	1150.12	0	0
AT2G04820.1	1734	1690.12	0	0
AT2G04830.1	502	458.118	0	0
AT2G04840.1	1170	1126.12	0	0
AT2G04842.1	1953	1909.12	6	54.1635
AT2G04845.1	787	743.118	0	0
AT2G04850.1	1400	1356.12	1	12.7084
AT2G04852.1	600	556.118	0	0
AT2G04860.1	2079	2035.12	0	0
AT2G04865.1	2527	2483.12	3	20.8215
AT2G04870.1	219	175.118	0	0
AT2G04880.1	2028	1984.12	0	0
AT2G04890.1	1863	1819.12	1	9.47387
AT2G04900.1	631	587.118	0.00886533	0.26023
AT2G04910.1	375	331.118	0	0
AT2G04920.1	1131	1087.12	0	0
AT2G04925.1	398	354.118	0	0
AT2G04930.1	834	790.118	0	0
AT2G04940.1	1499	1455.12	2	23.6876
AT2G04950.1	1969	1925.12	0	0
AT2G04970.1	2427	2383.12	0	0
AT2G04980.1	4605	4561.12	0	0
AT2G04990.1	2418	2374.12	0	0
AT2G05000.1	498	454.118	0	0
AT2G05010.1	2196	2152.12	0	0
AT2G05020.1	2826	2782.12	0	0
AT2G05025.1	1503	1459.12	0	0
AT2G05030.1	618	574.118	0	0
AT2G05040.1	3345	3301.12	0	0
AT2G05050.1	597	553.118	0	0
AT2G05060.1	948	904.118	0	0
AT2G05070.1	1063	1019.12	224.04	3788.69
AT2G05080.1	3717	3673.12	0	0
AT2G05082.1	696	652.118	0	0
AT2G05084.1	777	733.118	0	0
AT2G05087.1	756	712.118	0	0
AT2G05090.1	1719	1675.12	0	0
AT2G05100.1	1101	1057.12	116.837	1904.77
AT2G05110.1	5192	5148.12	0	0
AT2G05115.1	1457	1413.12	0	0
AT2G05117.1	273	229.118	0	0
AT2G05120.1	4018	3974.12	1	4.33658
AT2G05130.1	1480	1436.12	0	0
AT2G05133.1	585	541.118	0	0
AT2G05140.1	489	445.118	1	38.718
AT2G05150.1	358	314.118	0	0
AT2G05160.1	2436	2392.12	0	0
AT2G05170.1	3334	3290.12	0	0
AT2G05171.1	958	914.118	0	0
AT2G05180.1	1329	1285.12	0	0
AT2G05185.1	684	640.118	0	0
AT2G05190.1	294	250.118	0	0
AT2G05200.1	3956	3912.12	0	0
AT2G05210.1	1993	1949.12	0	0
AT2G05220.1	720	676.118	3.46029	88.2019
AT2G05230.1	2849	2805.12	0.0558057	0.34286
AT2G05240.1	4108	4064.12	0	0
AT2G05250.1	2839	2795.12	0.944194	5.8217
AT2G05260.1	1379	1335.12	0	0
AT2G05270.1	415	371.118	0	0
AT2G05280.1	4039	3995.12	0	0
AT2G05290.1	1832	1788.12	0	0
AT2G05294.1	93	52.863	0	0
AT2G05300.1	1610	1566.12	0	0
AT2G05310.1	564	520.118	6.89391	228.429
AT2G05320.1	1449	1405.12	1	12.2652
AT2G05330.1	648	604.118	0	0
AT2G05335.1	306	262.118	0	0
AT2G05340.1	750	706.118	0	0
AT2G05350.1	1510	1466.12	0	0
AT2G05360.1	1077	1033.12	0	0
AT2G05370.1	636	592.118	0	0
AT2G05380.1	603	559.118	21.4691	661.756
AT2G05390.1	4018	3974.12	0	0
AT2G05400.1	1415	1371.12	0	0
AT2G05410.1	1082	1038.12	0	0
AT2G05420.1	894	850.118	0	0
AT2G05430.1	1192	1148.12	0	0
AT2G05435.1	674	630.118	0	0
AT2G05440.2	727	683.118	0	0
AT2G05441.1	411	367.118	0	0
AT2G05450.1	4943	4899.12	0	0
AT2G05460.1	690	646.118	0	0
AT2G05470.1	695	651.118	0	0
AT2G05475.1	693	649.118	0	0
AT2G05480.1	714	670.118	0	0
AT2G05490.1	2829	2785.12	0	0
AT2G05500.1	267	223.118	0	0
AT2G05510.1	707	663.118	0	0
AT2G05518.1	511	467.118	0	0
AT2G05520.1	710	666.118	148.491	3841.82
AT2G05530.1	615	571.118	3	90.5282
AT2G05540.1	756	712.118	0	0
AT2G05550.1	4018	3974.12	0	0
AT2G05560.1	4907	4863.12	0	0
AT2G05562.1	795	751.118	0	0
AT2G05564.1	696	652.118	0	0
AT2G05567.1	690	646.118	0	0
AT2G05570.1	1907	1863.12	0	0
AT2G05580.1	1075	1031.12	0	0
AT2G05590.2	1266	1222.12	0	0
AT2G05600.1	720	676.118	0	0
AT2G05610.1	2829	2785.12	0	0
AT2G05620.1	768	724.118	3	71.4003
AT2G05630.2	827	783.118	0	0
AT2G05632.1	986	942.118	0	0
AT2G05635.1	441	397.118	0	0
AT2G05640.1	5988	5944.12	0	0
AT2G05642.1	1889	1845.12	0	0
AT2G05645.1	615	571.118	0	0
AT2G05647.1	285	241.118	0	0
AT2G05660.1	6579	6535.12	0	0
AT2G05670.1	1054	1010.12	0	0
AT2G05680.1	2523	2479.12	0	0
AT2G05690.1	2515	2471.12	0	0
AT2G05700.1	2188	2144.12	0	0
AT2G05710.1	3493	3449.12	8	39.9733
AT2G05715.1	396	352.118	0	0
AT2G05720.1	831	787.118	0	0
AT2G05730.1	364	320.118	0	0
AT2G05740.1	483	439.118	0	0
AT2G05750.1	2502	2458.12	0	0
AT2G05752.1	594	550.118	0	0
AT2G05753.1	303	259.118	0	0
AT2G05755.1	1342	1298.12	0	0
AT2G05760.1	1816	1772.12	0	0
AT2G05765.1	79	42.1389	0	0
AT2G05770.1	1124	1080.12	0	0
AT2G05780.1	2526	2482.12	0	0
AT2G05786.1	135	91.3627	0	0
AT2G05790.1	1843	1799.12	6	57.4751
AT2G05800.1	3094	3050.12	0	0
AT2G05801.1	296	252.118	0	0
AT2G05803.1	138	94.309	0	0
AT2G05810.1	2282	2238.12	0	0
AT2G05812.1	1915	1871.12	1	9.21058
AT2G05820.1	621	577.118	0	0
AT2G05830.1	1549	1505.12	0	0
AT2G05840.1	1116	1072.12	0	0
AT2G05845.1	2070	2026.12	0	0
AT2G05850.1	1584	1540.12	0	0
AT2G05860.1	747	703.118	0	0
AT2G05870.1	486	442.118	0	0
AT2G05880.1	771	727.118	0	0
AT2G05890.1	1371	1327.12	0	0
AT2G05900.1	939	895.118	0	0
AT2G05910.1	810	766.118	0	0
AT2G05914.1	1392	1348.12	0	0
AT2G05915.1	351	307.118	0	0
AT2G05920.1	2603	2559.12	7	47.1407
AT2G05930.1	3061	3017.12	0	0
AT2G05935.1	3954	3910.12	0	0
AT2G05940.1	1702	1658.12	4	41.5751
AT2G05950.1	552	508.118	0	0
AT2G05960.1	5172	5128.12	0	0
AT2G05970.1	1134	1090.12	0	0
AT2G05980.1	4131	4087.12	0	0
AT2G05985.1	1434	1390.12	0	0
AT2G05990.1	1606	1562.12	1	11.0325
AT2G05995.1	659	615.118	0	0
AT2G06000.1	2057	2013.12	0	0
AT2G06002.1	704	660.118	0	0
AT2G06005.1	1238	1194.12	0	0
AT2G06010.1	1031	987.118	0	0
AT2G06020.1	906	862.118	0	0
AT2G06025.1	1431	1387.12	1	12.4244
AT2G06040.1	2608	2564.12	0	0
AT2G06045.1	387	343.118	0	0
AT2G06050.2	1510	1466.12	0	0
AT2G06060.1	1691	1647.12	0	0
AT2G06070.1	3197	3153.12	0	0
AT2G06080.1	1732	1688.12	0	0
AT2G06090.1	408	364.118	0	0
AT2G06095.1	696	652.118	0	0
AT2G06100.1	2232	2188.12	0	0
AT2G06110.1	2931	2887.12	0	0
AT2G06120.1	1422	1378.12	0	0
AT2G06125.1	510	466.118	0	0
AT2G06130.1	2121	2077.12	0	0
AT2G06140.1	1902	1858.12	0	0
AT2G06150.1	2772	2728.12	0	0
AT2G06160.1	2800	2756.12	0	0
AT2G06165.1	744	700.118	0	0
AT2G06166.1	312	268.118	0	0
AT2G06170.1	3120	3076.12	0	0
AT2G06180.1	3132	3088.12	0	0
AT2G06190.1	940	896.118	0	0
AT2G06200.1	872	828.118	0	0
AT2G06210.1	3579	3535.12	0	0
AT2G06220.1	2385	2341.12	0	0
AT2G06230.1	297	253.118	0	0
AT2G06235.1	560	516.118	0	0
AT2G06240.1	3191	3147.12	0	0
AT2G06245.1	744	700.118	0	0
AT2G06250.1	1264	1220.12	0	0
AT2G06255.1	703	659.118	0	0
AT2G06260.1	2234	2190.12	0	0
AT2G06270.1	2086	2042.12	0	0
AT2G06280.1	1001	957.118	0	0
AT2G06285.1	753	709.118	0	0
AT2G06290.1	8772	8728.12	0	0
AT2G06296.1	822	778.118	0	0
AT2G06303.1	729	685.118	0	0
AT2G06310.1	4623	4579.12	0	0
AT2G06330.1	1824	1780.12	0	0
AT2G06335.1	972	928.118	0	0
AT2G06340.1	1564	1520.12	0	0
AT2G06350.1	5133	5089.12	0	0
AT2G06370.1	375	331.118	0	0
AT2G06380.1	412	368.118	0	0
AT2G06390.1	127	83.5752	0	0
AT2G06400.1	4113	4069.12	0	0
AT2G06410.1	2955	2911.12	0	0
AT2G06420.1	1470	1426.12	0	0
AT2G06430.1	4666	4622.12	0	0
AT2G06440.1	4606	4562.12	0	0
AT2G06450.1	1969	1925.12	0	0
AT2G06460.1	1043	999.118	0	0
AT2G06470.1	4836	4792.12	0	0
AT2G06480.1	407	363.118	0	0
AT2G06490.1	2286	2242.12	0	0
AT2G06500.1	1749	1705.12	0	0
AT2G06510.1	2117	2073.12	0	0
AT2G06520.1	630	586.118	154	4528.18
AT2G06530.1	1041	997.118	4	69.1356
AT2G06540.1	5339	5295.12	0	0
AT2G06541.1	1779	1735.12	0	0
AT2G06550.1	743	699.118	0	0
AT2G06555.1	622	578.118	0	0
AT2G06560.1	5221	5177.12	0	0
AT2G06562.1	1022	978.118	0	0
AT2G06570.1	834	790.118	0	0
AT2G06580.1	2991	2947.12	0	0
AT2G06590.1	2099	2055.12	0	0
AT2G06600.1	2952	2908.12	0	0
AT2G06610.1	570	526.118	0	0
AT2G06620.1	486	442.118	0	0
AT2G06630.1	696	652.118	0	0
AT2G06640.1	687	643.118	0	0
AT2G06645.1	1264	1220.12	0	0
AT2G06650.1	3033	2989.12	0	0
AT2G06660.1	852	808.118	0	0
AT2G06667.1	189	145.119	0	0
AT2G06670.1	2151	2107.12	0	0
AT2G06680.1	2535	2491.12	0	0
AT2G06690.1	762	718.118	0	0
AT2G06700.1	654	610.118	0	0
AT2G06710.1	2076	2032.12	0	0
AT2G06715.1	2504	2460.12	0	0
AT2G06720.1	2463	2419.12	0	0
AT2G06740.1	3473	3429.12	0	0
AT2G06750.1	1308	1264.12	0	0
AT2G06760.1	3614	3570.12	0	0
AT2G06770.1	1087	1043.12	0	0
AT2G06775.1	387	343.118	0	0
AT2G06780.1	2922	2878.12	0	0
AT2G06790.1	3173	3129.12	0	0
AT2G06800.1	2621	2577.12	0	0
AT2G06810.1	2265	2221.12	0	0
AT2G06820.1	804	760.118	0	0
AT2G06822.1	276	232.118	0	0
AT2G06830.1	3568	3524.12	0	0
AT2G06840.1	4785	4741.12	0	0
AT2G06845.1	948	904.118	0	0
AT2G06850.1	1214	1170.12	5	73.6425
AT2G06860.1	2817	2773.12	0	0
AT2G06870.1	3485	3441.12	0	0
AT2G06875.1	1335	1291.12	0	0
AT2G06880.1	3255	3211.12	0	0
AT2G06885.1	2571	2527.12	0	0
AT2G06890.1	4177	4133.12	0	0
AT2G06900.1	2310	2266.12	0	0
AT2G06902.1	1187	1143.12	0	0
AT2G06904.1	654	610.118	0	0
AT2G06906.1	372	328.118	0	0
AT2G06908.1	414	370.118	0	0
AT2G06910.1	3039	2995.12	0	0
AT2G06912.1	690	646.118	0	0
AT2G06914.1	477	433.118	0	0
AT2G06917.1	588	544.118	0	0
AT2G06920.1	4432	4388.12	0	0
AT2G06922.1	1311	1267.12	0	0
AT2G06925.1	658	614.118	3	84.1895
AT2G06930.1	3969	3925.12	0	0
AT2G06940.1	1080	1036.12	0	0
AT2G06950.1	4209	4165.12	0	0
AT2G06960.1	447	403.118	0	0
AT2G06965.1	1950	1906.12	0	0
AT2G06967.1	3033	2989.12	0	0
AT2G06973.1	294	250.118	0	0
AT2G06980.1	2742	2698.12	0	0
AT2G06983.1	264	220.118	0	0
AT2G06985.1	246	202.118	0	0
AT2G06990.1	3352	3308.12	1	5.20964
AT2G07000.1	322	278.118	0	0
AT2G07010.1	4352	4308.12	0	0
AT2G07020.1	2103	2059.12	0	0
AT2G07030.1	1153	1109.12	0	0
AT2G07040.1	2209	2165.12	0	0
AT2G07042.1	945	901.118	0	0
AT2G07050.1	2839	2795.12	4	24.6631
AT2G07070.1	1517	1473.12	0	0
AT2G07080.1	2589	2545.12	3	20.3143
AT2G07090.1	480	436.118	0	0
AT2G07100.1	2848	2804.12	0	0
AT2G07110.1	453	409.118	0	0
AT2G07120.1	1062	1018.12	0	0
AT2G07130.1	1224	1180.12	0	0
AT2G07140.1	1329	1285.12	0	0
AT2G07150.1	1230	1186.12	0	0
AT2G07155.1	513	469.118	0	0
AT2G07160.1	5073	5029.12	0	0
AT2G07170.1	2758	2714.12	0	0
AT2G07180.1	1736	1692.12	0	0
AT2G07185.1	1119	1075.12	0	0
AT2G07190.1	1359	1315.12	0	0
AT2G07200.1	456	412.118	0	0
AT2G07210.1	1705	1661.12	0	0
AT2G07212.1	1237	1193.12	0	0
AT2G07213.1	1330	1286.12	0	0
AT2G07215.1	738	694.118	0	0
AT2G07220.1	790	746.118	0	0
AT2G07230.1	2473	2429.12	0	0
AT2G07240.1	3174	3130.12	0	0
AT2G07250.1	2825	2781.12	0	0
AT2G07260.1	903	859.118	0	0
AT2G07270.1	896	852.118	0	0
AT2G07280.1	1482	1438.12	0	0
AT2G07290.1	405	361.118	0	0
AT2G07300.1	660	616.118	0	0
AT2G07310.1	792	748.118	0	0
AT2G07320.1	1605	1561.12	0	0
AT2G07330.1	1653	1609.12	0	0
AT2G07340.1	609	565.118	0	0
AT2G07360.2	4065	4021.12	0	0
AT2G07362.1	126	82.6106	0	0
AT2G07363.1	150	106.184	0	0
AT2G07365.1	562	518.118	0	0
AT2G07380.1	2493	2449.12	0	0
AT2G07390.1	414	370.118	0	0
